""	"gender"	"race"
"3067"	"Male"	"Caucasian"
"3068"	"Female"	"Caucasian"
"3069"	"Female"	"Caucasian"
"3070"	"Male"	"Caucasian"
"3071"	"Male"	"Caucasian"
"3072"	"Female"	"Caucasian"
"3073"	"Male"	"AfricanAmerican"
"3074"	"Female"	"AfricanAmerican"
"3075"	"Female"	"AfricanAmerican"
"3076"	"Male"	"Caucasian"
"3077"	"Male"	"Caucasian"
"3078"	"Female"	"Caucasian"
"3079"	"Female"	"Caucasian"
"3080"	"Female"	"Caucasian"
"3081"	"Male"	"AfricanAmerican"
"3082"	"Male"	"Caucasian"
"3083"	"Female"	"Caucasian"
"3084"	"Male"	"AfricanAmerican"
"3085"	"Male"	"Caucasian"
"3086"	"Female"	"Caucasian"
"3087"	"Female"	"Caucasian"
"3088"	"Male"	"Caucasian"
"3089"	"Male"	"Caucasian"
"3090"	"Female"	"Caucasian"
"3091"	"Male"	"?"
"3092"	"Male"	"Other"
"3093"	"Female"	"AfricanAmerican"
"3094"	"Male"	"AfricanAmerican"
"3095"	"Male"	"Caucasian"
"3096"	"Female"	"Caucasian"
"3097"	"Male"	"Caucasian"
"3098"	"Male"	"Caucasian"
"3099"	"Male"	"AfricanAmerican"
"3100"	"Female"	"Caucasian"
"3101"	"Female"	"Caucasian"
"3102"	"Male"	"Caucasian"
"3103"	"Male"	"AfricanAmerican"
"3104"	"Male"	"Caucasian"
"3105"	"Female"	"Caucasian"
"3106"	"Male"	"?"
"3107"	"Female"	"Caucasian"
"3108"	"Female"	"Caucasian"
"3109"	"Female"	"Caucasian"
"3110"	"Male"	"Caucasian"
"3111"	"Male"	"Caucasian"
"3112"	"Male"	"AfricanAmerican"
"3113"	"Male"	"Caucasian"
"3114"	"Female"	"AfricanAmerican"
"3115"	"Female"	"Caucasian"
"3116"	"Male"	"AfricanAmerican"
"3117"	"Female"	"Caucasian"
"3118"	"Female"	"Caucasian"
"3119"	"Female"	"AfricanAmerican"
"3120"	"Female"	"AfricanAmerican"
"3121"	"Female"	"?"
"3122"	"Female"	"Caucasian"
"3123"	"Female"	"Caucasian"
"3124"	"Female"	"Caucasian"
"3125"	"Female"	"Caucasian"
"3126"	"Female"	"Caucasian"
"3127"	"Female"	"Caucasian"
"3128"	"Female"	"Caucasian"
"3129"	"Male"	"Caucasian"
"3130"	"Female"	"Caucasian"
"3131"	"Female"	"Caucasian"
"3132"	"Male"	"Caucasian"
"3133"	"Female"	"Caucasian"
"3134"	"Female"	"AfricanAmerican"
"3135"	"Female"	"Caucasian"
"3136"	"Male"	"Caucasian"
"3137"	"Female"	"Caucasian"
"3138"	"Female"	"Caucasian"
"3139"	"Female"	"Caucasian"
"3140"	"Female"	"AfricanAmerican"
"3141"	"Male"	"Caucasian"
"3142"	"Female"	"Caucasian"
"3143"	"Male"	"Caucasian"
"3144"	"Male"	"Caucasian"
"3145"	"Male"	"Caucasian"
"3146"	"Female"	"Caucasian"
"3147"	"Female"	"AfricanAmerican"
"3148"	"Female"	"Caucasian"
"3149"	"Male"	"Caucasian"
"3150"	"Female"	"Caucasian"
"3151"	"Female"	"Caucasian"
"3152"	"Female"	"Caucasian"
"3153"	"Female"	"Caucasian"
"3154"	"Female"	"Hispanic"
"3155"	"Female"	"Caucasian"
"3156"	"Male"	"Caucasian"
"3157"	"Male"	"Caucasian"
"3158"	"Male"	"Caucasian"
"3159"	"Female"	"AfricanAmerican"
"3160"	"Female"	"Caucasian"
"3161"	"Male"	"Caucasian"
"3162"	"Male"	"Other"
"3163"	"Female"	"Caucasian"
"3164"	"Male"	"Caucasian"
"3165"	"Female"	"Caucasian"
"3166"	"Male"	"Caucasian"
"3167"	"Male"	"Caucasian"
"3168"	"Female"	"AfricanAmerican"
"3169"	"Male"	"Caucasian"
"3170"	"Male"	"Caucasian"
"3171"	"Male"	"AfricanAmerican"
"3172"	"Male"	"Caucasian"
"3173"	"Male"	"Hispanic"
"3174"	"Female"	"Caucasian"
"3175"	"Female"	"Hispanic"
"3176"	"Male"	"Caucasian"
"3177"	"Male"	"Caucasian"
"3178"	"Female"	"Caucasian"
"3179"	"Male"	"Caucasian"
"3180"	"Female"	"Caucasian"
"3181"	"Male"	"Caucasian"
"3182"	"Male"	"Caucasian"
"3183"	"Male"	"Caucasian"
"3184"	"Male"	"Caucasian"
"3185"	"Male"	"AfricanAmerican"
"3186"	"Female"	"Caucasian"
"3187"	"Male"	"Caucasian"
"3188"	"Male"	"Asian"
"3189"	"Male"	"Caucasian"
"3190"	"Male"	"Caucasian"
"3191"	"Female"	"AfricanAmerican"
"3192"	"Female"	"Caucasian"
"3193"	"Female"	"?"
"3194"	"Male"	"Asian"
"3195"	"Male"	"Caucasian"
"3196"	"Female"	"Caucasian"
"3197"	"Male"	"AfricanAmerican"
"3198"	"Male"	"AfricanAmerican"
"3199"	"Male"	"Caucasian"
"3200"	"Female"	"AfricanAmerican"
"3201"	"Male"	"Caucasian"
"3202"	"Male"	"Caucasian"
"3203"	"Female"	"AfricanAmerican"
"3204"	"Female"	"Caucasian"
"3205"	"Male"	"Hispanic"
"3206"	"Female"	"Caucasian"
"3207"	"Male"	"Caucasian"
"3208"	"Male"	"Caucasian"
"3209"	"Female"	"Caucasian"
"3210"	"Male"	"Caucasian"
"3211"	"Female"	"AfricanAmerican"
"3212"	"Female"	"AfricanAmerican"
"3213"	"Female"	"Caucasian"
"3214"	"Female"	"Caucasian"
"3215"	"Female"	"AfricanAmerican"
"3216"	"Female"	"AfricanAmerican"
"3217"	"Male"	"Other"
"3218"	"Male"	"Caucasian"
"3219"	"Male"	"Caucasian"
"3220"	"Female"	"Caucasian"
"3221"	"Female"	"Caucasian"
"3222"	"Female"	"Caucasian"
"3223"	"Male"	"Caucasian"
"3224"	"Female"	"Caucasian"
"3225"	"Female"	"Caucasian"
"3226"	"Female"	"Caucasian"
"3227"	"Male"	"Caucasian"
"3228"	"Male"	"Caucasian"
"3229"	"Male"	"Caucasian"
"3230"	"Male"	"Caucasian"
"3231"	"Male"	"Caucasian"
"3232"	"Female"	"?"
"3233"	"Female"	"Caucasian"
"3234"	"Male"	"Caucasian"
"3235"	"Female"	"Caucasian"
"3236"	"Female"	"Caucasian"
"3237"	"Male"	"AfricanAmerican"
"3238"	"Female"	"Asian"
"3239"	"Male"	"Caucasian"
"3240"	"Male"	"Caucasian"
"3241"	"Female"	"AfricanAmerican"
"3242"	"Female"	"Caucasian"
"3243"	"Male"	"Caucasian"
"3244"	"Male"	"Caucasian"
"3245"	"Male"	"Caucasian"
"3246"	"Male"	"Caucasian"
"3247"	"Female"	"Caucasian"
"3248"	"Male"	"Caucasian"
"3249"	"Male"	"AfricanAmerican"
"3250"	"Female"	"?"
"3251"	"Female"	"Caucasian"
"3252"	"Female"	"Caucasian"
"3253"	"Female"	"Caucasian"
"3254"	"Female"	"Caucasian"
"3255"	"Female"	"Caucasian"
"3256"	"Male"	"AfricanAmerican"
"3257"	"Female"	"AfricanAmerican"
"3258"	"Female"	"Caucasian"
"3259"	"Male"	"?"
"3260"	"Female"	"Caucasian"
"3261"	"Female"	"Caucasian"
"3262"	"Female"	"Caucasian"
"3263"	"Male"	"Caucasian"
"3264"	"Male"	"AfricanAmerican"
"3265"	"Female"	"Caucasian"
"3266"	"Female"	"Caucasian"
"3267"	"Female"	"Caucasian"
"3268"	"Female"	"Caucasian"
"3269"	"Male"	"Caucasian"
"3270"	"Female"	"Caucasian"
"3271"	"Male"	"?"
"3272"	"Female"	"Caucasian"
"3273"	"Male"	"Caucasian"
"3274"	"Male"	"Caucasian"
"3275"	"Female"	"AfricanAmerican"
"3276"	"Female"	"Other"
"3277"	"Male"	"Caucasian"
"3278"	"Female"	"Caucasian"
"3279"	"Female"	"AfricanAmerican"
"3280"	"Male"	"Caucasian"
"3281"	"Female"	"Caucasian"
"3282"	"Female"	"Other"
"3283"	"Female"	"Caucasian"
"3284"	"Female"	"AfricanAmerican"
"3285"	"Female"	"AfricanAmerican"
"3286"	"Female"	"Caucasian"
"3287"	"Female"	"Caucasian"
"3288"	"Female"	"Caucasian"
"3289"	"Female"	"Caucasian"
"3290"	"Male"	"Caucasian"
"3291"	"Male"	"Caucasian"
"3292"	"Female"	"Caucasian"
"3293"	"Female"	"Hispanic"
"3294"	"Male"	"Caucasian"
"3295"	"Male"	"Caucasian"
"3296"	"Male"	"Hispanic"
"3297"	"Male"	"Caucasian"
"3298"	"Male"	"Caucasian"
"3299"	"Female"	"Caucasian"
"3300"	"Male"	"Caucasian"
"3301"	"Male"	"Caucasian"
"3302"	"Female"	"Caucasian"
"3303"	"Male"	"Caucasian"
"3304"	"Male"	"Caucasian"
"3305"	"Male"	"Caucasian"
"3306"	"Female"	"Caucasian"
"3307"	"Male"	"Caucasian"
"3308"	"Female"	"AfricanAmerican"
"3309"	"Female"	"AfricanAmerican"
"3310"	"Female"	"Caucasian"
"3311"	"Female"	"Caucasian"
"3312"	"Female"	"Caucasian"
"3313"	"Female"	"Caucasian"
"3314"	"Female"	"AfricanAmerican"
"3315"	"Female"	"Caucasian"
"3316"	"Female"	"Caucasian"
"3317"	"Female"	"Caucasian"
"3318"	"Male"	"Caucasian"
"3319"	"Female"	"Caucasian"
"3320"	"Male"	"Caucasian"
"3321"	"Male"	"Caucasian"
"3322"	"Male"	"AfricanAmerican"
"3323"	"Female"	"Caucasian"
"3324"	"Male"	"Caucasian"
"3325"	"Male"	"AfricanAmerican"
"3326"	"Female"	"Caucasian"
"3327"	"Female"	"Hispanic"
"3328"	"Female"	"Caucasian"
"3329"	"Female"	"Caucasian"
"3330"	"Female"	"Caucasian"
"3331"	"Male"	"Caucasian"
"3332"	"Female"	"AfricanAmerican"
"3333"	"Female"	"Caucasian"
"3334"	"Female"	"Caucasian"
"3335"	"Female"	"AfricanAmerican"
"3336"	"Male"	"AfricanAmerican"
"3337"	"Female"	"AfricanAmerican"
"3338"	"Female"	"Caucasian"
"3339"	"Female"	"Caucasian"
"3340"	"Male"	"Caucasian"
"3341"	"Female"	"AfricanAmerican"
"3342"	"Male"	"Caucasian"
"3343"	"Male"	"Caucasian"
"3344"	"Male"	"Caucasian"
"3345"	"Female"	"AfricanAmerican"
"3346"	"Male"	"AfricanAmerican"
"3347"	"Female"	"AfricanAmerican"
"3348"	"Male"	"Caucasian"
"3349"	"Male"	"Caucasian"
"3350"	"Female"	"Caucasian"
"3351"	"Female"	"AfricanAmerican"
"3352"	"Female"	"AfricanAmerican"
"3353"	"Female"	"Caucasian"
"3354"	"Male"	"Caucasian"
"3355"	"Male"	"Caucasian"
"3356"	"Female"	"Caucasian"
"3357"	"Male"	"Caucasian"
"3358"	"Female"	"Caucasian"
"3359"	"Female"	"Caucasian"
"3360"	"Male"	"Caucasian"
"3361"	"Male"	"Caucasian"
"3362"	"Male"	"Caucasian"
"3363"	"Male"	"?"
"3364"	"Male"	"Caucasian"
"3365"	"Male"	"Caucasian"
"3366"	"Female"	"AfricanAmerican"
"3367"	"Female"	"Caucasian"
"3368"	"Female"	"AfricanAmerican"
"3369"	"Male"	"Caucasian"
"3370"	"Female"	"AfricanAmerican"
"3371"	"Female"	"Caucasian"
"3372"	"Female"	"AfricanAmerican"
"3373"	"Male"	"Caucasian"
"3374"	"Male"	"Caucasian"
"3375"	"Male"	"Caucasian"
"3376"	"Male"	"Caucasian"
"3377"	"Male"	"Caucasian"
"3378"	"Female"	"Caucasian"
"3379"	"Female"	"Caucasian"
"3380"	"Male"	"Caucasian"
"3381"	"Male"	"Caucasian"
"3382"	"Female"	"Caucasian"
"3383"	"Female"	"AfricanAmerican"
"3384"	"Female"	"AfricanAmerican"
"3385"	"Female"	"AfricanAmerican"
"3386"	"Female"	"Caucasian"
"3387"	"Male"	"Caucasian"
"3388"	"Male"	"Caucasian"
"3389"	"Female"	"Caucasian"
"3390"	"Female"	"Caucasian"
"3391"	"Male"	"Caucasian"
"3392"	"Male"	"Caucasian"
"3393"	"Male"	"Caucasian"
"3394"	"Male"	"Caucasian"
"3395"	"Male"	"AfricanAmerican"
"3396"	"Female"	"Caucasian"
"3397"	"Female"	"AfricanAmerican"
"3398"	"Male"	"Caucasian"
"3399"	"Female"	"AfricanAmerican"
"3400"	"Male"	"Hispanic"
"3401"	"Male"	"Caucasian"
"3402"	"Male"	"Caucasian"
"3403"	"Female"	"Caucasian"
"3404"	"Male"	"Caucasian"
"3405"	"Male"	"AfricanAmerican"
"3406"	"Female"	"AfricanAmerican"
"3407"	"Female"	"Caucasian"
"3408"	"Female"	"AfricanAmerican"
"3409"	"Female"	"Caucasian"
"3410"	"Female"	"Caucasian"
"3411"	"Male"	"Caucasian"
"3412"	"Male"	"Caucasian"
"3413"	"Female"	"Caucasian"
"3414"	"Female"	"Caucasian"
"3415"	"Female"	"Caucasian"
"3416"	"Male"	"Caucasian"
"3417"	"Female"	"Caucasian"
"3418"	"Female"	"AfricanAmerican"
"3419"	"Female"	"Caucasian"
"3420"	"Female"	"Caucasian"
"3421"	"Male"	"?"
"3422"	"Female"	"AfricanAmerican"
"3423"	"Female"	"Caucasian"
"3424"	"Female"	"Caucasian"
"3425"	"Male"	"AfricanAmerican"
"3426"	"Female"	"Caucasian"
"3427"	"Female"	"Caucasian"
"3428"	"Male"	"Caucasian"
"3429"	"Female"	"Caucasian"
"3430"	"Male"	"Caucasian"
"3431"	"Male"	"Caucasian"
"3432"	"Female"	"Caucasian"
"3433"	"Female"	"Caucasian"
"3434"	"Male"	"Caucasian"
"3435"	"Female"	"AfricanAmerican"
"3436"	"Female"	"Caucasian"
"3437"	"Male"	"AfricanAmerican"
"3438"	"Female"	"Caucasian"
"3439"	"Male"	"Caucasian"
"3440"	"Female"	"Caucasian"
"3441"	"Male"	"AfricanAmerican"
"3442"	"Female"	"AfricanAmerican"
"3443"	"Female"	"Caucasian"
"3444"	"Male"	"AfricanAmerican"
"3445"	"Male"	"Caucasian"
"3446"	"Female"	"Caucasian"
"3447"	"Male"	"Caucasian"
"3448"	"Female"	"Caucasian"
"3449"	"Female"	"Caucasian"
"3450"	"Male"	"Caucasian"
"3451"	"Male"	"Caucasian"
"3452"	"Female"	"Caucasian"
"3453"	"Male"	"Caucasian"
"3454"	"Female"	"Caucasian"
"3455"	"Male"	"AfricanAmerican"
"3456"	"Male"	"Caucasian"
"3457"	"Male"	"AfricanAmerican"
"3458"	"Male"	"Caucasian"
"3459"	"Female"	"AfricanAmerican"
"3460"	"Female"	"Caucasian"
"3461"	"Female"	"Caucasian"
"3462"	"Female"	"Caucasian"
"3463"	"Male"	"Caucasian"
"3464"	"Male"	"Caucasian"
"3465"	"Male"	"Caucasian"
"3466"	"Female"	"AfricanAmerican"
"3467"	"Male"	"Caucasian"
"3468"	"Female"	"AfricanAmerican"
"3469"	"Female"	"AfricanAmerican"
"3470"	"Female"	"AfricanAmerican"
"3471"	"Female"	"Caucasian"
"3472"	"Male"	"Caucasian"
"3473"	"Male"	"Caucasian"
"3474"	"Male"	"Caucasian"
"3475"	"Female"	"Hispanic"
"3476"	"Female"	"Caucasian"
"3477"	"Female"	"Caucasian"
"3478"	"Male"	"AfricanAmerican"
"3479"	"Female"	"AfricanAmerican"
"3480"	"Male"	"Caucasian"
"3481"	"Female"	"Caucasian"
"3482"	"Male"	"AfricanAmerican"
"3483"	"Male"	"Caucasian"
"3484"	"Female"	"AfricanAmerican"
"3485"	"Male"	"Caucasian"
"3486"	"Male"	"Caucasian"
"3487"	"Male"	"AfricanAmerican"
"3488"	"Female"	"Caucasian"
"3489"	"Female"	"Caucasian"
"3490"	"Female"	"Caucasian"
"3491"	"Male"	"Caucasian"
"3492"	"Male"	"Caucasian"
"3493"	"Female"	"Caucasian"
"3494"	"Female"	"Caucasian"
"3495"	"Female"	"Caucasian"
"3496"	"Female"	"Caucasian"
"3497"	"Female"	"Caucasian"
"3498"	"Female"	"Caucasian"
"3499"	"Male"	"Caucasian"
"3500"	"Male"	"Caucasian"
"3501"	"Male"	"AfricanAmerican"
"3502"	"Male"	"Caucasian"
"3503"	"Male"	"Caucasian"
"3504"	"Female"	"Caucasian"
"3505"	"Male"	"Caucasian"
"3506"	"Female"	"Caucasian"
"3507"	"Female"	"Caucasian"
"3508"	"Male"	"Caucasian"
"3509"	"Male"	"Caucasian"
"3510"	"Female"	"AfricanAmerican"
"3511"	"Female"	"Caucasian"
"3512"	"Male"	"Caucasian"
"3513"	"Female"	"AfricanAmerican"
"3514"	"Female"	"AfricanAmerican"
"3515"	"Female"	"Caucasian"
"3516"	"Male"	"Caucasian"
"3517"	"Male"	"Caucasian"
"3518"	"Male"	"Caucasian"
"3519"	"Male"	"AfricanAmerican"
"3520"	"Female"	"Caucasian"
"3521"	"Male"	"Caucasian"
"3522"	"Female"	"Caucasian"
"3523"	"Female"	"AfricanAmerican"
"3524"	"Female"	"Caucasian"
"3525"	"Male"	"Caucasian"
"3526"	"Male"	"?"
"3527"	"Male"	"Caucasian"
"3528"	"Male"	"Hispanic"
"3529"	"Male"	"Caucasian"
"3530"	"Male"	"Caucasian"
"3531"	"Female"	"AfricanAmerican"
"3532"	"Male"	"Caucasian"
"3533"	"Female"	"AfricanAmerican"
"3534"	"Male"	"Caucasian"
"3535"	"Female"	"AfricanAmerican"
"3536"	"Female"	"Caucasian"
"3537"	"Female"	"Caucasian"
"3538"	"Male"	"Caucasian"
"3539"	"Female"	"Caucasian"
"3540"	"Male"	"Caucasian"
"3541"	"Male"	"Caucasian"
"3542"	"Female"	"Caucasian"
"3543"	"Male"	"AfricanAmerican"
"3544"	"Male"	"Caucasian"
"3545"	"Female"	"AfricanAmerican"
"3546"	"Male"	"Caucasian"
"3547"	"Female"	"AfricanAmerican"
"3548"	"Female"	"Caucasian"
"3549"	"Male"	"Caucasian"
"3550"	"Male"	"Caucasian"
"3551"	"Female"	"Caucasian"
"3552"	"Female"	"AfricanAmerican"
"3553"	"Male"	"Caucasian"
"3554"	"Female"	"Caucasian"
"3555"	"Male"	"AfricanAmerican"
"3556"	"Male"	"Caucasian"
"3557"	"Female"	"Caucasian"
"3558"	"Male"	"AfricanAmerican"
"3559"	"Male"	"Caucasian"
"3560"	"Female"	"Caucasian"
"3561"	"Female"	"AfricanAmerican"
"3562"	"Male"	"Caucasian"
"3563"	"Female"	"AfricanAmerican"
"3564"	"Male"	"Caucasian"
"3565"	"Female"	"AfricanAmerican"
"3566"	"Female"	"AfricanAmerican"
"3567"	"Male"	"Caucasian"
"3568"	"Female"	"Caucasian"
"3569"	"Male"	"Caucasian"
"3570"	"Male"	"Caucasian"
"3571"	"Male"	"Caucasian"
"3572"	"Male"	"Caucasian"
"3573"	"Female"	"Caucasian"
"3574"	"Male"	"Caucasian"
"3575"	"Male"	"Caucasian"
"3576"	"Female"	"Caucasian"
"3577"	"Male"	"Caucasian"
"3578"	"Female"	"Hispanic"
"3579"	"Female"	"Caucasian"
"3580"	"Male"	"Caucasian"
"3581"	"Female"	"Caucasian"
"3582"	"Female"	"Caucasian"
"3583"	"Male"	"AfricanAmerican"
"3584"	"Female"	"AfricanAmerican"
"3585"	"Female"	"Caucasian"
"3586"	"Female"	"Caucasian"
"3587"	"Male"	"Caucasian"
"3588"	"Female"	"Caucasian"
"3589"	"Female"	"AfricanAmerican"
"3590"	"Female"	"Caucasian"
"3591"	"Male"	"Caucasian"
"3592"	"Female"	"Caucasian"
"3593"	"Female"	"AfricanAmerican"
"3594"	"Male"	"Caucasian"
"3595"	"Female"	"Caucasian"
"3596"	"Female"	"Caucasian"
"3597"	"Female"	"AfricanAmerican"
"3598"	"Male"	"Caucasian"
"3599"	"Male"	"Caucasian"
"3600"	"Female"	"AfricanAmerican"
"3601"	"Female"	"Caucasian"
"3602"	"Female"	"AfricanAmerican"
"3603"	"Female"	"AfricanAmerican"
"3604"	"Male"	"Caucasian"
"3605"	"Female"	"Caucasian"
"3606"	"Male"	"?"
"3607"	"Female"	"Caucasian"
"3608"	"Female"	"?"
"3609"	"Male"	"Caucasian"
"3610"	"Male"	"Caucasian"
"3611"	"Male"	"AfricanAmerican"
"3612"	"Female"	"AfricanAmerican"
"3613"	"Female"	"Caucasian"
"3614"	"Female"	"AfricanAmerican"
"3615"	"Male"	"Caucasian"
"3616"	"Female"	"Caucasian"
"3617"	"Female"	"Caucasian"
"3618"	"Male"	"Caucasian"
"3619"	"Female"	"AfricanAmerican"
"3620"	"Male"	"Caucasian"
"3621"	"Female"	"Caucasian"
"3622"	"Female"	"Caucasian"
"3623"	"Male"	"Caucasian"
"3624"	"Female"	"Caucasian"
"3625"	"Female"	"Caucasian"
"3626"	"Female"	"Caucasian"
"3627"	"Female"	"AfricanAmerican"
"3628"	"Male"	"AfricanAmerican"
"3629"	"Female"	"Caucasian"
"3630"	"Female"	"Caucasian"
"3631"	"Male"	"Caucasian"
"3632"	"Female"	"Caucasian"
"3633"	"Male"	"Caucasian"
"3634"	"Male"	"Caucasian"
"3635"	"Male"	"Caucasian"
"3636"	"Female"	"Caucasian"
"3637"	"Female"	"Caucasian"
"3638"	"Female"	"AfricanAmerican"
"3639"	"Female"	"Caucasian"
"3640"	"Female"	"Caucasian"
"3641"	"Male"	"Caucasian"
"3642"	"Female"	"Caucasian"
"3643"	"Male"	"Caucasian"
"3644"	"Male"	"AfricanAmerican"
"3645"	"Male"	"Caucasian"
"3646"	"Male"	"Caucasian"
"3647"	"Male"	"AfricanAmerican"
"3648"	"Female"	"Caucasian"
"3649"	"Female"	"Caucasian"
"3650"	"Female"	"Caucasian"
"3651"	"Female"	"Caucasian"
"3652"	"Female"	"Caucasian"
"3653"	"Male"	"Caucasian"
"3654"	"Female"	"Caucasian"
"3655"	"Male"	"Caucasian"
"3656"	"Female"	"Caucasian"
"3657"	"Male"	"Caucasian"
"3658"	"Female"	"Caucasian"
"3659"	"Male"	"Caucasian"
"3660"	"Female"	"Caucasian"
"3661"	"Female"	"AfricanAmerican"
"3662"	"Female"	"Caucasian"
"3663"	"Female"	"Caucasian"
"3664"	"Female"	"Caucasian"
"3665"	"Male"	"AfricanAmerican"
"3666"	"Female"	"Hispanic"
"3667"	"Female"	"Caucasian"
"3668"	"Female"	"Caucasian"
"3669"	"Female"	"Caucasian"
"3670"	"Male"	"AfricanAmerican"
"3671"	"Male"	"Caucasian"
"3672"	"Male"	"Caucasian"
"3673"	"Male"	"Caucasian"
"3674"	"Male"	"Caucasian"
"3675"	"Female"	"AfricanAmerican"
"3676"	"Female"	"Caucasian"
"3677"	"Male"	"Caucasian"
"3678"	"Female"	"Caucasian"
"3679"	"Female"	"Caucasian"
"3680"	"Female"	"Caucasian"
"3681"	"Female"	"Caucasian"
"3682"	"Female"	"Caucasian"
"3683"	"Female"	"Caucasian"
"3684"	"Male"	"Caucasian"
"3685"	"Male"	"Caucasian"
"3686"	"Female"	"AfricanAmerican"
"3687"	"Male"	"Caucasian"
"3688"	"Male"	"Caucasian"
"3689"	"Male"	"?"
"3690"	"Male"	"AfricanAmerican"
"3691"	"Female"	"Caucasian"
"3692"	"Male"	"Caucasian"
"3693"	"Male"	"Caucasian"
"3694"	"Male"	"Caucasian"
"3695"	"Female"	"Other"
"3696"	"Female"	"Hispanic"
"3697"	"Female"	"Caucasian"
"3698"	"Male"	"Caucasian"
"3699"	"Female"	"Caucasian"
"3700"	"Male"	"Caucasian"
"3701"	"Female"	"Caucasian"
"3702"	"Male"	"Caucasian"
"3703"	"Female"	"Caucasian"
"3704"	"Male"	"Caucasian"
"3705"	"Male"	"Caucasian"
"3706"	"Female"	"Caucasian"
"3707"	"Male"	"Caucasian"
"3708"	"Male"	"Caucasian"
"3709"	"Female"	"Caucasian"
"3710"	"Female"	"Caucasian"
"3711"	"Male"	"AfricanAmerican"
"3712"	"Female"	"Caucasian"
"3713"	"Female"	"Other"
"3714"	"Female"	"Caucasian"
"3715"	"Female"	"Caucasian"
"3716"	"Female"	"Caucasian"
"3717"	"Female"	"Caucasian"
"3718"	"Male"	"Caucasian"
"3719"	"Female"	"Caucasian"
"3720"	"Male"	"Caucasian"
"3721"	"Male"	"AfricanAmerican"
"3722"	"Male"	"Caucasian"
"3723"	"Male"	"Caucasian"
"3724"	"Female"	"AfricanAmerican"
"3725"	"Female"	"Caucasian"
"3726"	"Female"	"AfricanAmerican"
"3727"	"Female"	"Caucasian"
"3728"	"Male"	"Caucasian"
"3729"	"Male"	"AfricanAmerican"
"3730"	"Male"	"Caucasian"
"3731"	"Male"	"Caucasian"
"3732"	"Female"	"Caucasian"
"3733"	"Female"	"Caucasian"
"3734"	"Female"	"Caucasian"
"3735"	"Male"	"Caucasian"
"3736"	"Male"	"Caucasian"
"3737"	"Male"	"Caucasian"
"3738"	"Male"	"Caucasian"
"3739"	"Female"	"Caucasian"
"3740"	"Male"	"AfricanAmerican"
"3741"	"Male"	"AfricanAmerican"
"3742"	"Male"	"AfricanAmerican"
"3743"	"Male"	"Caucasian"
"3744"	"Female"	"Caucasian"
"3745"	"Male"	"Hispanic"
"3746"	"Female"	"Caucasian"
"3747"	"Female"	"AfricanAmerican"
"3748"	"Female"	"Caucasian"
"3749"	"Male"	"Caucasian"
"3750"	"Female"	"AfricanAmerican"
"3751"	"Female"	"AfricanAmerican"
"3752"	"Male"	"Caucasian"
"3753"	"Female"	"Caucasian"
"3754"	"Male"	"Caucasian"
"3755"	"Male"	"AfricanAmerican"
"3756"	"Female"	"Caucasian"
"3757"	"Female"	"Caucasian"
"3758"	"Male"	"Caucasian"
"3759"	"Female"	"AfricanAmerican"
"3760"	"Male"	"Caucasian"
"3761"	"Female"	"Caucasian"
"3762"	"Male"	"Caucasian"
"3763"	"Female"	"Caucasian"
"3764"	"Female"	"AfricanAmerican"
"3765"	"Female"	"Caucasian"
"3766"	"Male"	"Caucasian"
"3767"	"Female"	"Caucasian"
"3768"	"Female"	"Caucasian"
"3769"	"Female"	"Caucasian"
"3770"	"Female"	"Caucasian"
"3771"	"Female"	"Caucasian"
"3772"	"Female"	"AfricanAmerican"
"3773"	"Female"	"AfricanAmerican"
"3774"	"Male"	"Caucasian"
"3775"	"Male"	"AfricanAmerican"
"3776"	"Male"	"Caucasian"
"3777"	"Male"	"Caucasian"
"3778"	"Male"	"AfricanAmerican"
"3779"	"Female"	"Caucasian"
"3780"	"Male"	"AfricanAmerican"
"3781"	"Female"	"Caucasian"
"3782"	"Female"	"Caucasian"
"3783"	"Male"	"Caucasian"
"3784"	"Female"	"Other"
"3785"	"Male"	"Caucasian"
"3786"	"Female"	"Caucasian"
"3787"	"Female"	"Caucasian"
"3788"	"Female"	"Caucasian"
"3789"	"Female"	"Caucasian"
"3790"	"Male"	"AfricanAmerican"
"3791"	"Male"	"Caucasian"
"3792"	"Female"	"AfricanAmerican"
"3793"	"Male"	"Caucasian"
"3794"	"Female"	"AfricanAmerican"
"3795"	"Female"	"AfricanAmerican"
"3796"	"Female"	"Caucasian"
"3797"	"Female"	"Caucasian"
"3798"	"Female"	"Caucasian"
"3799"	"Male"	"AfricanAmerican"
"3800"	"Female"	"Caucasian"
"3801"	"Male"	"AfricanAmerican"
"3802"	"Male"	"Caucasian"
"3803"	"Female"	"Caucasian"
"3804"	"Male"	"Caucasian"
"3805"	"Male"	"Caucasian"
"3806"	"Male"	"AfricanAmerican"
"3807"	"Female"	"Caucasian"
"3808"	"Male"	"Caucasian"
"3809"	"Male"	"AfricanAmerican"
"3810"	"Female"	"?"
"3811"	"Male"	"Hispanic"
"3812"	"Female"	"AfricanAmerican"
"3813"	"Female"	"Caucasian"
"3814"	"Male"	"AfricanAmerican"
"3815"	"Female"	"AfricanAmerican"
"3816"	"Female"	"Caucasian"
"3817"	"Male"	"Caucasian"
"3818"	"Female"	"Caucasian"
"3819"	"Male"	"Caucasian"
"3820"	"Male"	"Caucasian"
"3821"	"Male"	"AfricanAmerican"
